"Crear hora","Casa de apuestas","ID Padre","ID de usuario",Usuario,Tipo,"ID de transacción","Nombre de usuario del emisor",Moneda,Ingresos,Estado,Total,Comisión,Saldo,"Saldo actual",Billeteras,"Tipo de transacción","grupo causal",causal,"producto causal",Descripción,Nota,"Dirección IP"
"2024-05-09 18:18:36",pe.aciertala.com,782425139,783939128,Gtudcjf,"Player Retail",96233983700,Gtudcjfshop,PEN,10,0.00,10,,0.04,10.04,SportBooks,Deposit,"Depósito - Retiro","Alps Online Deposit (1017)",Payments,Deposito,,38.199.5.45
"2024-05-09 17:57:39",pe.aciertala.com,782425139,784100114,juanlucar,"Player Retail",96233571086,juanlucarshop,PEN,10,0.00,10,,0.41,10.41,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1986431 Voucher Canjeado",,179.6.168.48
"2024-05-10 07:04:53",pe.aciertala.com,782425139,785210396,jodelzs,"Player Online",96240363227,"Carolina Parra Gestor",PEN,2,0.00,2,,0,2,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga altoque",38.25.18.92
"2024-05-09 19:41:35",pe.aciertala.com,782425139,784816388,jeanphs20,"Player Retail",96235070702,jeanphs20shop,PEN,10,0.00,10,,0,10,SportBooks,Deposit,"Depósito - Retiro","Alps Online Deposit (1017)",Payments,Deposito,,148.102.113.14
"2024-05-09 20:36:35",pe.aciertala.com,782425139,784816388,jeanphs20,"Player Retail",96235481228,jeanphs20shop,PEN,10,0.00,10,,0,10,SportBooks,Deposit,"Depósito - Retiro","Alps Online Deposit (1017)",Payments,Deposito,,148.102.113.14
"2024-05-09 21:58:31",pe.aciertala.com,782425139,785770121,davis0801,"Player Online",96235839008,davis0801shop,PEN,450,0.00,450,,0.11,450.11,SportBooks,Deposit,"Depósito - Retiro","Alps Withdraw Rejected (1027)",Payments,"Retiro Rechazado",,181.176.98.248
"2024-05-09 21:27:44",pe.aciertala.com,782425139,782993683,kencar,"Player Online",96235731542,"Carolina Parra Gestor",PEN,285,0.00,285,,8.44,293.44,SportBooks,Deposit,"Depósito - Retiro","Cupón Cancelado (14)",Cupón,"#1986443 Voucher Cancelado","El usuario debe jugar su depósito al 100%",38.25.18.92
"2024-05-09 20:48:55",pe.aciertala.com,783887204,783887219,CJChimu7,Operador,96235548527,CJChimu7unknown,PEN,70,0.00,70,,2138,2208,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1986437 Voucher Canjeado",,179.6.168.48
"2024-05-09 21:14:20",pe.aciertala.com,782425139,783009709,oswaldo18,"Player Retail",96235670222,oswaldo18shop,PEN,15,0.00,15,,0.56,15.56,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1986446 Voucher Canjeado",,181.66.177.178
"2024-05-10 09:46:15",pe.aciertala.com,782425139,785754842,ygp28c03,"Player Online",96243423104,"Carolina Parra Gestor",PEN,30,0.00,30,,0,30,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga altoque",38.25.18.92
"2024-05-10 12:29:43",pe.aciertala.com,782425139,784367657,kiut_17,"Player Retail",96246877292,kiut_17shop,PEN,10,0.00,10,,0,10,SportBooks,Deposit,"Depósito - Retiro","Alpcash Deposit (1033)",Payments,Deposito,,132.157.128.123
"2024-05-10 11:23:41",pe.aciertala.com,782425139,785929667,75353814,"Player Online",96245354066,75353814shop,PEN,100,0.00,100,,0,100,SportBooks,Deposit,"Depósito - Retiro","Alpcash Deposit (1033)",Payments,Deposito,,190.239.72.105
"2024-05-10 13:02:48",pe.aciertala.com,782425139,784989542,segun43,"Player Retail",96247709606,segun43shop,PEN,10,0.00,10,,0.7,10.7,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1986503 Voucher Canjeado",,181.66.176.222
"2024-05-10 15:42:21",pe.aciertala.com,783791003,784023062,marcelovargas,"Player Retail",96251803175,marcelovargasshop,PEN,50,0.00,50,,0,50,SportBooks,Deposit,"Depósito - Retiro","Alpcash Deposit (1033)",Payments,Deposito,,190.237.33.172
"2024-05-10 18:04:20",pe.aciertala.com,782425139,784373159,micky,"Player Retail",96255160790,mickyshop,PEN,10,0.00,10,,7.14,17.14,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1986542 Voucher Canjeado",,179.6.168.48
"2024-05-10 18:02:46",pe.aciertala.com,782425139,784989542,segun43,"Player Retail",96255132170,segun43shop,PEN,15,0.00,15,,0.7,15.7,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1986539 Voucher Canjeado",,181.66.176.222
"2024-05-10 18:40:44",pe.aciertala.com,782425139,783993422,Xxrick,"Player Online",96255754481,Xxrickshop,PEN,100,0.00,100,,0,100,SportBooks,Deposit,"Depósito - Retiro","Alps Online Deposit (1017)",Payments,Deposito,,201.240.116.13
"2024-05-10 18:52:42",pe.aciertala.com,782425139,783009709,oswaldo18,"Player Retail",96255922769,oswaldo18shop,PEN,120,0.00,120,,0.95,120.95,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1986548 Voucher Canjeado",,181.66.177.178
"2024-05-11 07:20:50",pe.aciertala.com,782425139,783270088,gelber123,"Player Retail",96261076718,gelber123shop,PEN,100,0.00,100,,0,100,SportBooks,Deposit,"Depósito - Retiro","Alps Online Deposit (1017)",Payments,Deposito,,181.176.114.7
"2024-05-11 08:18:20",pe.aciertala.com,782425139,785288321,Richigarra,"Player Online",96262058213,Richigarrashop,PEN,15,0.00,15,,0.82,15.82,SportBooks,Deposit,"Depósito - Retiro","Alps Online Deposit (1017)",Payments,Deposito,,181.176.118.55
"2024-05-11 08:35:17",pe.aciertala.com,782425139,782993683,kencar,"Player Online",96262368866,kencarshop,PEN,30,0.00,30,,0.04,30.04,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1986569 Voucher Canjeado",,181.66.177.178
"2024-05-11 08:42:12",pe.aciertala.com,782425139,783897944,rafa43,"Player Retail",96262498505,rafa43shop,PEN,14,0.00,14,,0.1,14.1,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1986572 Voucher Canjeado",,179.6.168.145
"2024-05-10 19:50:56",pe.aciertala.com,783887261,785465709,jose08,"Player Retail",96256546166,jose08shop,PEN,10,0.00,10,,0,10,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1986557 Voucher Canjeado",,179.6.168.145
"2024-05-10 19:58:47",pe.aciertala.com,782425139,784373159,micky,"Player Retail",96256598330,mickyshop,PEN,11,0.00,11,,0.14,11.14,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1986560 Voucher Canjeado",,38.25.31.16
"2024-05-10 19:03:16",pe.aciertala.com,783791003,784023062,marcelovargas,"Player Retail",96256059782,marcelovargasshop,PEN,50,0.00,50,,0,50,SportBooks,Deposit,"Depósito - Retiro","Alps Online Deposit (1017)",Payments,Deposito,,190.237.22.139
"2024-05-10 20:16:25",pe.aciertala.com,783887261,785374155,edward25,"Player Retail",96256707224,edward25shop,PEN,10,0.00,10,,0,10,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1986566 Voucher Canjeado",,179.6.168.145
"2024-05-10 22:20:53",pe.aciertala.com,782425139,785276927,Jhan099,"Player Online",96257185892,"Atencion Sei Aciertala Gestor",PEN,3,0.00,3,,0.05,3.05,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga Al Toque",179.94.194.3
"2024-05-11 00:33:25",pe.aciertala.com,782425139,784308230,laosdelta,"Player Online",96257397806,"Atencion Sei Aciertala Gestor",PEN,5,0.00,5,,0.17,5.17,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga Al Toque",179.94.194.3
"2024-05-11 09:11:38",pe.aciertala.com,783992075,783992129,CjAciertalaSanMiguel,Operador,96263019431,"Jefesoporte Aciertala Gestor",PEN,5000,0.00,5000,,0.9,5000.9,SportBooks,Deposit,"Depósito - Retiro","Ajuste de apuesta (80)",Miscellaneous,"Depósito De Sportsbook",recarga,38.25.18.92
"2024-05-11 09:17:21",pe.aciertala.com,783765638,783765659,CjInfippbb1,Operador,96263127779,"Jefesoporte Aciertala Gestor",PEN,5000,0.00,5000,,8.73,5008.73,SportBooks,Deposit,"Depósito - Retiro","Ajuste de apuesta (80)",Miscellaneous,"Depósito De Sportsbook",recarga,38.25.18.92
"2024-05-11 12:25:32",pe.aciertala.com,782425139,785770121,davis0801,"Player Online",96266956946,"Carolina Parra Gestor",PEN,450,0.00,450,,0.11,450.11,SportBooks,Deposit,"Depósito - Retiro","Cupón Cancelado (14)",Cupón,"#1986482 Voucher Cancelado","Cancelado a pedido del cliente ATC Amanda",38.25.18.92
"2024-05-11 17:06:18",pe.aciertala.com,782953525,782953555,CJ_LOSPOSTES,Operador,96274181201,CJ_LOSPOSTESunknown,PEN,150,0.00,150,,2268.2,2418.2,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1986626 Voucher Canjeado",,190.232.218.2
"2024-05-11 17:06:53",pe.aciertala.com,782953525,782953555,CJ_LOSPOSTES,Operador,96274194650,CJ_LOSPOSTESunknown,PEN,50,0.00,50,,2418.2,2468.2,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1986623 Voucher Canjeado",,190.232.218.2
"2024-05-11 16:56:06",pe.aciertala.com,782425139,784100114,juanlucar,"Player Retail",96273932966,juanlucarshop,PEN,10,0.00,10,,0.39,10.39,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1986632 Voucher Canjeado",,179.6.168.48
"2024-05-11 15:00:46",pe.aciertala.com,782425139,784017557,victorr10,"Player Retail",96270921509,victorr10shop,PEN,10,0.00,10,,0.63,10.63,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1986605 Voucher Canjeado",,179.6.168.48
"2024-05-11 13:38:49",pe.aciertala.com,782425139,785276927,Jhan099,"Player Online",96268759844,"Maria Vargas Gestor",PEN,2,0.00,2,,0.04,2.04,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga al toque",38.25.18.92
"2024-05-11 13:36:12",pe.aciertala.com,782425139,784100114,juanlucar,"Player Retail",96268689647,juanlucarshop,PEN,17,0.00,17,,0.39,17.39,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1986593 Voucher Canjeado",,179.6.168.48
"2024-05-11 16:06:58",pe.aciertala.com,782425139,782993683,kencar,"Player Online",96272664494,kencarshop,PEN,20,0.00,20,,0.29,20.29,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1986617 Voucher Canjeado",,181.66.177.178
"2024-05-11 18:58:50",pe.aciertala.com,783887204,783887219,CJChimu7,Operador,96276399776,CJChimu7unknown,PEN,30,0.00,30,,2122,2152,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1986665 Voucher Canjeado",,179.6.168.48
"2024-05-11 21:43:50",pe.aciertala.com,782425139,783897944,rafa43,"Player Retail",96277841126,rafa43shop,PEN,10,0.00,10,,0.1,10.1,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1986674 Voucher Canjeado",,179.6.168.145
"2024-05-12 07:46:45",pe.aciertala.com,782425139,782993683,kencar,"Player Online",96282812804,kencarshop,PEN,20,0.00,20,,0.29,20.29,SportBooks,Deposit,"Depósito - Retiro","Inswitch BCP PE - Deposit (1533)",Payments,Depósito,,190.239.74.23
"2024-05-12 09:10:26",pe.aciertala.com,782953645,782953675,CJ_CTOGRANDE2,Operador,96284603513,CJ_CTOGRANDE2unknown,PEN,80,0.00,80,,4209.1,4289.1,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1986686 Voucher Canjeado",,179.6.169.222
"2024-05-12 11:47:15",pe.aciertala.com,782425139,783025189,JuniorH,"Player Online",96287754698,JuniorHshop,PEN,50,0.00,50,,0.12,50.12,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1986713 Voucher Canjeado",,179.6.169.222
"2024-05-12 07:27:46",pe.aciertala.com,782425139,785796095,danyvet3011,"Player Online",96282428369,"Carolina Parra Gestor",PEN,4,0.00,4,,0.77,4.77,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga altoque",38.25.18.92
"2024-05-12 12:49:29",pe.aciertala.com,782425139,784228805,Wuilmerchimu,"Player Retail",96288981590,Wuilmerchimushop,PEN,10,0.00,10,,0.15,10.15,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1986716 Voucher Canjeado",,179.6.168.48
"2024-05-12 12:53:59",pe.aciertala.com,782425139,785854505,Adib,"Player Online",96289066463,"Carolina Parra Gestor",PEN,4,0.00,4,,0,4,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga altoque",38.25.18.92
"2024-05-12 13:19:49",pe.aciertala.com,782425139,782993683,kencar,"Player Online",96289594919,kencarshop,PEN,20,0.00,20,,0.14,20.14,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1986731 Voucher Canjeado",,181.66.177.178
"2024-05-12 09:34:35",pe.aciertala.com,783887261,785374155,edward25,"Player Retail",96285070271,edward25shop,PEN,20,0.00,20,,0,20,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1986692 Voucher Canjeado",,179.6.168.145
"2024-05-12 09:29:29",pe.aciertala.com,782953903,782953927,CJ_VARADEORO,Operador,96284972306,CJ_VARADEOROunknown,PEN,130,0.00,130,,1331.2,1461.2,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1986680 Voucher Canjeado",,181.66.177.178
"2024-05-12 09:21:29",pe.aciertala.com,782425139,784228805,Wuilmerchimu,"Player Retail",96284820821,Wuilmerchimushop,PEN,5,0.00,5,,0.15,5.15,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1986689 Voucher Canjeado",,179.6.168.48
"2024-05-12 09:56:30",pe.aciertala.com,782425139,783588842,fredyal,"Player Retail",96285504014,fredyalshop,PEN,250,0.00,250,,10.11,260.11,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1986698 Voucher Canjeado",,181.66.177.178
"2024-05-12 09:36:20",pe.aciertala.com,782425139,783933485,tabara123,"Player Online",96285106517,"Carolina Parra Gestor",PEN,10,0.00,10,,0,10,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Rercaga altoque",38.25.18.92
"2024-05-12 10:17:12",pe.aciertala.com,782425139,783895004,JOEL88,"Player Retail",96285899957,JOEL88shop,PEN,5,0.00,5,,0.21,5.21,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1986707 Voucher Canjeado",,179.6.168.145
"2024-05-12 10:16:50",pe.aciertala.com,782953645,782953675,CJ_CTOGRANDE2,Operador,96285892445,CJ_CTOGRANDE2unknown,PEN,200,0.00,200,,4289.1,4489.1,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1986704 Voucher Canjeado",,179.6.169.222
"2024-05-12 16:13:37",pe.aciertala.com,782953903,782953927,CJ_VARADEORO,Operador,96293386220,CJ_VARADEOROunknown,PEN,36,0.00,36,,1001.2,1037.2,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1986755 Voucher Canjeado",,181.66.177.178
"2024-05-12 18:01:31",pe.aciertala.com,782425139,784816388,jeanphs20,"Player Retail",96295475819,jeanphs20shop,PEN,50,0.00,50,,0,50,SportBooks,Deposit,"Depósito - Retiro","Alps Online Deposit (1017)",Payments,Deposito,,190.239.64.133
"2024-05-13 08:14:23",pe.aciertala.com,782425139,784001096,Jose1094,"Player Retail",96301418204,Jose1094shop,PEN,400,0.00,400,,29.05,429.05,SportBooks,Deposit,"Depósito - Retiro","Alps Withdraw Rejected (1027)",Payments,"Retiro Rechazado",,174.225.48.205
"2024-05-13 09:13:10",pe.aciertala.com,783887204,783887219,CJChimu7,Operador,96302431010,CJChimu7unknown,PEN,80,0.00,80,,2277,2357,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1986767 Voucher Canjeado",,179.6.168.48
"2024-05-13 09:48:09",pe.aciertala.com,782425139,784816388,jeanphs20,"Player Retail",96303035060,jeanphs20shop,PEN,30,0.00,30,,0,30,SportBooks,Deposit,"Depósito - Retiro","Alps Online Deposit (1017)",Payments,Deposito,,148.102.115.12
"2024-05-13 09:41:09",pe.aciertala.com,782425139,784128728,Kiza1617,"Player Retail",96302917439,Kiza1617shop,PEN,10,0.00,10,,0.17,10.17,SportBooks,Deposit,"Depósito - Retiro","Alps Online Deposit (1017)",Payments,Deposito,,200.121.203.67
"2024-05-13 10:59:09",pe.aciertala.com,782425139,784816388,jeanphs20,"Player Retail",96304291751,jeanphs20shop,PEN,20,0.00,20,,4.88,24.88,SportBooks,Deposit,"Depósito - Retiro","Alps Online Deposit (1017)",Payments,Deposito,,148.102.115.12
"2024-05-12 19:01:34",pe.aciertala.com,782425139,782993683,kencar,"Player Online",96296296469,kencarshop,PEN,20,0.00,20,,0.39,20.39,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1986761 Voucher Canjeado",,181.66.177.178
"2024-05-12 19:19:20",pe.aciertala.com,782425139,783048679,DOUGLASFC,"Player Retail",96296457767,DOUGLASFCshop,PEN,20,0.00,20,,0.9,20.9,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1986749 Voucher Canjeado",,190.42.16.242
"2024-05-12 19:30:39",pe.aciertala.com,783887204,783887219,CJChimu7,Operador,96296560142,CJChimu7unknown,PEN,40,0.00,40,,2237,2277,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1986764 Voucher Canjeado",,179.6.168.48
"2024-05-12 19:38:02",pe.aciertala.com,783765596,783765608,CjInficrespo,Operador,96296625323,"Jefesoporte Aciertala Gestor",PEN,2000,0.00,2000,,111.45,2111.45,SportBooks,Deposit,"Depósito - Retiro","Ajuste de apuesta (80)",Miscellaneous,"Depósito De Sportsbook",saldo,38.25.18.92
"2024-05-13 10:19:40",pe.aciertala.com,782425139,784816388,jeanphs20,"Player Retail",96303565565,jeanphs20shop,PEN,20,0.00,20,,0,20,SportBooks,Deposit,"Depósito - Retiro","Alps Online Deposit (1017)",Payments,Deposito,,148.102.115.12
"2024-05-13 11:19:06",pe.aciertala.com,782425139,783025189,JuniorH,"Player Online",96304673039,JuniorHshop,PEN,30,0.00,30,,0.13,30.13,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1986779 Voucher Canjeado",,179.6.169.222
"2024-05-13 11:54:54",pe.aciertala.com,782425139,783890399,Guille123,"Player Retail",96305422724,Guille123shop,PEN,9,0.00,9,,0.06,9.06,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1986785 Voucher Canjeado",,179.6.168.129
"2024-05-13 07:32:39",pe.aciertala.com,782425139,784001096,Jose1094,"Player Retail",96300662735,Jose1094shop,PEN,50,0.00,50,,379.05,429.05,SportBooks,Deposit,"Depósito - Retiro","Alps Withdraw Rejected (1027)",Payments,"Retiro Rechazado",,174.225.48.205
"2024-05-13 13:02:42",pe.aciertala.com,782425139,783027979,maycol2025,"Player Retail",96307159211,maycol2025shop,PEN,20,0.00,20,,0.45,20.45,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1986797 Voucher Canjeado",,179.6.73.219
"2024-05-13 12:48:11",pe.aciertala.com,782425139,784100114,juanlucar,"Player Retail",96306766112,juanlucarshop,PEN,16,0.00,16,,0.02,16.02,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1986794 Voucher Canjeado",,179.6.168.48
"2024-05-13 16:15:49",pe.aciertala.com,782425139,784001096,Jose1094,"Player Retail",96312463688,Jose1094shop,PEN,50,0.00,50,,0,50,SportBooks,Deposit,"Depósito - Retiro","Alps Withdraw Rejected (1027)",Payments,"Retiro Rechazado",,174.225.51.111
"2024-05-13 16:15:34",pe.aciertala.com,782425139,784001096,Jose1094,"Player Retail",96312457475,Jose1094shop,PEN,50,0.00,50,,0,50,SportBooks,Deposit,"Depósito - Retiro","Alps Withdraw Rejected (1027)",Payments,"Retiro Rechazado",,174.225.51.111
"2024-05-13 17:14:25",pe.aciertala.com,782425139,785770121,davis0801,"Player Online",96313883912,davis0801shop,PEN,560,0.00,560,,0.14,560.14,SportBooks,Deposit,"Depósito - Retiro","Alps Withdraw Rejected (1027)",Payments,"Retiro Rechazado",,38.43.130.208
"2024-05-13 15:40:13",pe.aciertala.com,782425139,785276927,Jhan099,"Player Online",96311524961,"Maria Vargas Gestor",PEN,2,0.00,2,,0.08,2.08,SportBooks,Deposit,"Depósito - Retiro","Deposito Bancario (83)",Banco,"Depósito De Banco","Recarga al toque",38.25.18.92
"2024-05-13 13:55:41",pe.aciertala.com,782425139,783993422,Xxrick,"Player Online",96308653820,Xxrickshop,PEN,180,0.00,180,,0,180,SportBooks,Deposit,"Depósito - Retiro","Alps Online Deposit (1017)",Payments,Deposito,,190.237.157.235
"2024-05-13 17:37:03",pe.aciertala.com,782953645,782953675,CJ_CTOGRANDE2,Operador,96314334716,CJ_CTOGRANDE2unknown,PEN,30,0.00,30,,4539.1,4569.1,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1986815 Voucher Canjeado",,179.6.169.222
"2024-05-13 18:55:36",pe.aciertala.com,782425139,784001096,Jose1094,"Player Retail",96315589844,Jose1094shop,PEN,200,0.00,200,,0,200,SportBooks,Deposit,"Depósito - Retiro","Alps Withdraw Rejected (1027)",Payments,"Retiro Rechazado",,174.225.51.106
"2024-05-13 18:57:32",pe.aciertala.com,782425139,784001096,Jose1094,"Player Retail",96315612092,"Maria Vargas Gestor",PEN,200,0.00,200,,0,200,SportBooks,Deposit,"Depósito - Retiro","Cupón Cancelado (14)",Cupón,"#1986827 Voucher Cancelado","Retiros de 9:00 a_m a 6:00 p_m",38.25.18.92
"2024-05-14 11:09:37",pe.aciertala.com,782425139,783009709,oswaldo18,"Player Retail",96325547618,oswaldo18shop,PEN,35,0.00,35,,0.37,35.37,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1986854 Voucher Canjeado",,181.66.177.178
"2024-05-14 08:40:43",pe.aciertala.com,782425139,784100114,juanlucar,"Player Retail",96322688969,juanlucarshop,PEN,12,0.00,12,,30.19,42.19,SportBooks,Deposit,"Depósito - Retiro","Cupón redimido (12)",Cupón,"#1986836 Voucher Canjeado",,179.6.168.48
